ticker,strategy,score,stage,themes,priority
리노공업,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
메디아나,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
모베이스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
삼성전자,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
삼지전자,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
슈프리마,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
에스티팜,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
에스피지,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
에이팩트,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
에코프로,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
웨이비스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
이랜시스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
지니너스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
키움증권,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
티에스이,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
와이지-원,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
네오셈,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
넥스틴,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
더코디,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
디아이,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
메지온,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
베뉴지,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
소니드,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
신세계,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
쎄노텍,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
아이엘,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
아이텍,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
앱클론,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
엑시콘,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
와이씨,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
제우스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
케어젠,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
고영,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
보락,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
우진,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
율촌,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
컨텍,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
테스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
HPSP,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
ISC,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
RF머트리얼즈,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
RFHIC,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
SFA반도체,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
SK스퀘어,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
SK하이닉스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
TPC,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
에쓰씨엔지니어링,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
엘앤케이바이오,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
나래나노텍,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
대한광통신,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
동진쎄미켐,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
에스티아이,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
디아이티,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
하림지주,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
화천기공,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
JW중외제약,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
에스에이엠티,Super Trend (Bull Quiet),68,Super Trend,[],HIGH
성도이엔지,Super Trend (Bull Quiet),68,Super Trend,[],HIGH
유비쿼스,Super Trend (Bull Quiet),68,Super Trend,[],HIGH
큐리언트,Super Trend (Bull Quiet),68,Super Trend,[],HIGH
드림텍,Super Trend (Bull Quiet),68,Super Trend,[],HIGH
케이씨,Super Trend (Bull Quiet),68,Super Trend,[],HIGH
INVENI,Super Trend (Bull Quiet),68,Super Trend,[],HIGH
씨어스테크놀로지,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
씨앤지하이테크,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
덕산하이메탈,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
비에이치아이,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
한양디지텍,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
네오위즈,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
에이엘티,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
우원개발,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
코칩,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
이오테크닉스,Super Trend (Bull Quiet),66,Super Trend,[],HIGH
원바이오젠,Super Trend (Bull Quiet),66,Super Trend,[],HIGH
코스메카코리아,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
엠케이전자,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
셀트리온,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
아이앤씨,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
한화리츠,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
녹십자,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
야스,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
맵스리얼티1,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
헥토이노베이션,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
링크제니시스,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
다원넥스뷰,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
동양이엔피,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
세아홀딩스,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
이엠코리아,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
해성디에스,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
유진기업,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
한미약품,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
한컴위드,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
프로텍,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
HDC현대EP,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
NHN KCP,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
원익머트리얼즈,Super Trend (Bull Quiet),63,Super Trend,[],HIGH
사피엔반도체,Super Trend (Bull Quiet),63,Super Trend,[],HIGH
디바이스,Super Trend (Bull Quiet),63,Super Trend,[],HIGH
삼성E&A,Super Trend (Bull Quiet),63,Super Trend,[],HIGH
삼성FN리츠,Super Trend (Bull Quiet),63,Super Trend,[],HIGH
코오롱ENP,Super Trend (Bull Quiet),63,Super Trend,[],HIGH
S-Oil우,Super Trend (Bull Quiet),63,Super Trend,[],HIGH
한국타이어앤테크놀로지,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
아이쓰리시스템,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
한올바이오파마,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
에이스침대,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
클래시스,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
한화엔진,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
원준,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
GRT,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
GST,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
미스토홀딩스,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
지오엘리먼트,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
피엔티엠에스,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
선익시스템,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
이지홀딩스,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
대림제지,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
디엔에프,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
디케이티,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
유진테크,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
뷰웍스,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
우리넷,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
케이엠,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
GS우,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
GS,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
주성엔지니어링,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
남선알미우,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
코오롱인더,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
로보티즈,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
샘표식품,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
큐로셀,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
HLB,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
나우IB,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
유화증권,Burgeoning (Transition),69,Burgeoning,[],MEDIUM
코람코라이프인프라리츠,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
바이오에프디엔씨,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
아이빔테크놀로지,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
시너지이노베이션,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
인피니트헬스케어,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
지란지교시큐리티,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
티엔엔터테인먼트,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
성안머티리얼스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
인카금융서비스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
주성코퍼레이션,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
폴라리스오피스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
신한알파리츠,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
엣지파운드리,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
오리온홀딩스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
윤성에프앤씨,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
하이드로리튬,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
한글과컴퓨터,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
더블유씨피,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
메디포스트,Early Breakout (Ranging),65,Early Breakout,[],MEDIUM
아이비김영,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
에이에스텍,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
에코앤드림,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
엑사이엔씨,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
인바이오젠,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
일진다이아,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
일진홀딩스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
케이엔제이,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
한성크린텍,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
현대이지웰,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
현대퓨처넷,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
네오리진,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
대덕전자,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
다원시스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
메디톡스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
모두투어,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
부광약품,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
새로닉스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
성신양회,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
세원정공,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
아이디피,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
엘앤에프,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
이화공영,Early Breakout (Ranging),65,Early Breakout,[],MEDIUM
조선선재,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
크래프톤,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
테이팩스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
피델릭스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
한양증권,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
화천기계,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
네패스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
듀오백,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
민테크,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
젬백스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
코세스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
파트론,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
펩트론,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
대웅,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
엑셈,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
천보,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
태성,Early Breakout (Ranging),65,Early Breakout,[],MEDIUM
톱텍,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
핑거,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
DL,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
DSR,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
HK이노엔,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
HS효성,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
KG스틸,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
KPX홀딩스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
LX세미콘,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
PI첨단소재,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
SK아이이테크놀로지,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
SK네트웍스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
코오롱생명과학,Early Breakout (Ranging),64,Early Breakout,[],MEDIUM
피엔티,Early Breakout (Ranging),64,Early Breakout,[],MEDIUM
휴림에이텍,Early Breakout (Ranging),63,Early Breakout,[],MEDIUM
에코프로머티,Early Breakout (Ranging),61,Early Breakout,[],MEDIUM
나노신소재,Early Breakout (Ranging),60,Early Breakout,[],MEDIUM
필에너지,Early Breakout (Ranging),60,Early Breakout,[],MEDIUM
에이티넘인베스트,Early Breakout (Ranging),59,Early Breakout,"['창투사', '두나무(Dunamu)', '가상화폐(비트코인 등)']",MEDIUM
리가켐바이오,Early Breakout (Ranging),58,Early Breakout,"['면역항암제', '의료기기', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)', '슈퍼박테리아']",MEDIUM
포스코퓨처엠,Early Breakout (Ranging),58,Early Breakout,"['리튬', '2차전지', '2차전지(소재/부품)', '밸류업(24년 기업가치 제고계획 발표)']",MEDIUM
강원에너지,Early Breakout (Ranging),56,Early Breakout,"['2차전지(장비)', '리튬', '2차전지', '2차전지(소재/부품)', '전기차', '원자력발전']",MEDIUM
우정바이오,Early Breakout (Ranging),56,Early Breakout,"['코로나19(음압병실/음압구급차)', '메르스 코로나 바이러스']",MEDIUM
우리금융지주,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM
하나금융지주,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM
이수앱지스,Early Breakout (Ranging),55,Early Breakout,[],MEDIUM
기업은행,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM
삼정펄프,Early Breakout (Ranging),55,Early Breakout,[],MEDIUM
신한지주,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM
iM금융지주,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM
KT,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM
BNK금융지주,Healthy Correction (Bull Quiet),54,Healthy Correction,[],MEDIUM
제주은행,Burgeoning (Ranging),54,Burgeoning,[],MEDIUM
카카오뱅크,Healthy Correction (Bull Quiet),51,Healthy Correction,[],MEDIUM
LG에너지솔루션,Healthy Correction (Bull Quiet),50,Healthy Correction,[],MEDIUM
다올투자증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM
유진투자증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM
한화투자증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM
유안타증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM
대신증권,Burgeoning (Ranging),49,Burgeoning,[],MEDIUM
비츠로시스,Healthy Correction (Bull Quiet),48,Healthy Correction,[],MEDIUM
지투파워,Healthy Correction (Bull Quiet),48,Healthy Correction,[],MEDIUM
스페코,Healthy Correction (Bull Quiet),47,Healthy Correction,[],MEDIUM
카페24,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대ADM,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
셀바스AI,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
시선AI,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
비큐AI,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
BGF리테일,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
APS,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
BGF,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
CJ씨푸드1우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
CJ제일제당 우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
CJ대한통운,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
CJ씨푸드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
CJ ENM,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
브릿지바이오테라퓨틱스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
오픈엣지테크놀로지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
이엔에프테크놀로지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코리아에셋투자증권,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
갤럭시아머니트리,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
선진뷰티사이언스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
씨앤씨인터내셔널,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
슈프리마에이치큐,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
스틱인베스트먼트,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
신세계인터내셔날,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아이티센씨티에스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
와이바이오로직스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
오로스테크놀로지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엔지스테크널러지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
피앤에스로보틱스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
티이엠씨씨엔에스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
화승엔터프라이즈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한진중공업홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
현대지에프홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
갤럭시아에스엠,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
네오위즈홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
디와이피엔에프,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
베노티앤알,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
메리츠금융지주,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
서울바이오시스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
솔루스첨단소재,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
쓰리에이로직스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
스튜디오드래곤,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아이티엠반도체,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
에스지헬스케어,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
에이치와이티씨,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
에이텍모빌리티,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
우리손에프앤지,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
위지윅스튜디오,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
유진테크놀로지,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
이노시뮬레이션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
위메이드플레이,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
유비쿼스홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
일진하이솔루스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
자람테크놀로지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
이브이첨단소재,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코어라인소프트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
퀄리타스반도체,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
탑런토탈솔루션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
콜마비앤에이치,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
하이비젼시스템,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한국금융지주우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한국전자홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한솔로지스틱스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대바이오랜드,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
화승코퍼레이션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대코퍼레이션,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
경동인베스트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
넥스턴바이오,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
대보마그네틱,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
대주전자재료,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
덕산네오룩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
덕산테코피아,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
롯데정밀화학,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
미래아이앤지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
미래에셋생명,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
상아프론테크,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
세아제강지주,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
수산아이앤티,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
신원종합개발,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
