ticker,strategy,score,stage,themes,priority
조이시티,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
한전산업,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
루미르,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
베뉴지,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
비나텍,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
신세계,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
아이텍,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
큐라클,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
하이딥,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
두올,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
알멕,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
알톤,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
율촌,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
웹스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
테스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
DXVX,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
HD현대에너지솔루션,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
원익IPS,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
ISC,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
KB금융,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
KX하이텍,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
OCI홀딩스,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
RF시스템즈,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
SG,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
SG세계물산,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
서부T&D,Super Trend (Bull Quiet),70,Super Trend,[],HIGH
엘앤씨바이오,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
영우디에스피,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
웰킵스하이텍,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
동진쎄미켐,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
인터플렉스,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
한화솔루션,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
미원화학,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
빅솔론,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
원익QnC,Super Trend (Bull Quiet),69,Super Trend,[],HIGH
넥센타이어,Super Trend (Bull Quiet),68,Super Trend,[],HIGH
얼라인드,Super Trend (Bull Quiet),68,Super Trend,[],HIGH
야스,Super Trend (Bull Quiet),68,Super Trend,[],HIGH
HDC현대EP,Super Trend (Bull Quiet),68,Super Trend,[],HIGH
케이비아이동국실업,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
다산네트웍스,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
비츠로시스,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
디엔에프,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
신도리코,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
코메론,Super Trend (Bull Quiet),67,Super Trend,['철강 중소형'],HIGH
백금T&A,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
씨앤지하이테크,Super Trend (Bull Quiet),66,Super Trend,[],HIGH
경방,Super Trend (Bull Quiet),66,Super Trend,[],HIGH
AJ네트웍스,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
한스바이오메드,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
대성산업,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
풍원정밀,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
한섬,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
HL D&I,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
에스지헬스케어,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
셀트리온,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
한세실업,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
대모,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
LS ELECTRIC,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
화승코퍼레이션,Super Trend (Bull Quiet),63,Super Trend,[],HIGH
대동기어,Super Trend (Bull Quiet),63,Super Trend,[],HIGH
롯데리츠,Super Trend (Bull Quiet),63,Super Trend,[],HIGH
AP시스템,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
한국타이어앤테크놀로지,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
현대엘리베이터,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
한화솔루션우,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
롯데칠성우,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
삼화페인트,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
피제이메탈,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
하이즈항공,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
일신방직,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
한화비전,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
삼성FN리츠,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
HD현대건설기계,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
KT&G,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
에스원,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
대동,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
TKG휴켐스,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
신한서부티엔디리츠,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
포커스에이아이,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
롯데관광개발,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
극동유화,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
삼호개발,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
E1,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
GS피앤엘,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
KG모빌리티,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
BGF,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
시너지이노베이션,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
지란지교시큐리티,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
아이디스홀딩스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
에프엔에스테크,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
시지트로닉스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
아이컴포넌트,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
오성첨단소재,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
인천도시가스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
푸른저축은행,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
광주신세계,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
롯데웰푸드,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
애경케미칼,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
유니테스트,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
조광페인트,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
한국캐피탈,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
한온시스템,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
현대이지웰,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
경인전자,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
광동제약,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
대한방직,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
매일유업,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
성신양회,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
신라섬유,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
아이센스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
에스씨디,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
영원무역,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
와이엠티,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
이건산업,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
인터로조,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
인터지스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
코리안리,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
하나투어,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
하이텍팜,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
한솔제지,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
사람인,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
양지사,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
오뚜기,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
옵티팜,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
종근당,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
넥센,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
대덕,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
백산,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
방림,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
서흥,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
DSR,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
ESR켄달스퀘어리츠,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
F&F,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
F&F홀딩스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
GS글로벌,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
KPX케미칼,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
KPX홀딩스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
KSS해운,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
LG헬로비전,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
SG&G,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
알로이스,Early Breakout (Ranging),62,Early Breakout,[],MEDIUM
대림바스,Early Breakout (Ranging),60,Early Breakout,[],MEDIUM
잉크테크,Early Breakout (Ranging),58,Early Breakout,[],MEDIUM
스톤브릿지벤처스,Early Breakout (Ranging),55,Early Breakout,[],MEDIUM
카카오뱅크,Healthy Correction (Bull Quiet),51,Healthy Correction,[],MEDIUM
LS증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM
스페코,Healthy Correction (Bull Quiet),47,Healthy Correction,[],MEDIUM
APS,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
BYC,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
CJ우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
CS홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아모레퍼시픽홀딩스우,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
이엔에프테크놀로지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
제이에스코퍼레이션,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
팬스타엔터프라이즈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아이티센씨티에스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
크라운해태홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
화승엔터프라이즈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
감성코퍼레이션,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
글로벌텍스프리,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동우팜투테이블,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
도화엔지니어링,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
디와이피엔에프,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
에스와이스틸텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
영원무역홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
제이스코홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
탑런토탈솔루션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한국화장품제조,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
현대코퍼레이션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
교촌에프앤비,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
금양그린파워,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
대상홀딩스우,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동일고무벨트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
미래생명자원,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
성창기업지주,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
신한알파리츠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
오리온홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
오션인더블유,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
전진건설로봇,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
제이아이테크,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
제이에스티나,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
중앙에너비스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
지역난방공사,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
탑엔지니어링,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한국앤컴퍼니,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한국자산신탁,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한미사이언스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대그린푸드,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
현대에버다임,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
지앤비에스 에코,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
바이오다인,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
흥국에프엔비,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
국영지앤엠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
그래디언트,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
대명에너지,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
대상홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
대아티아이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
동방메디컬,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동국홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동아에스티,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
듀켐바이오,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
디지털대성,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
레이저옵텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
미원홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
사조동아원,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
삼목에스폼,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
삼성화재우,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
세보엠이씨,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
세운메디칼,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
시그네틱스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
신영와코루,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아세아제지,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아시아종묘,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아이즈비전,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
에치에프알,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엠젠솔루션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
옴니시스템,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
웰크론한텍,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
일월지엠엘,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
좋은사람들,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
컴퍼니케이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
태웅로직스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
태양금속우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
파라다이스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대백화점,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대퓨처넷,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
황금에스티,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
고려산업,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
국제약품,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
남광토건,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
남해화학,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
노랑풍선,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
네오펙트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
대동스틸,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
대양금속,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
대한약품,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동부건설,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동아지질,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
동양생명,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
롯데렌탈,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
모나용평,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
보라티알,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
부광약품,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
부산산업,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
빛샘전자,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
사조산업,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼성화재,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼양통상,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼정펄프,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼일제약,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
세아제강,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
신라교역,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
신일전자,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아이디피,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아세아텍,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아이디스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
애경산업,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
에스와이,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
에어부산,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엔에프씨,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엑스큐어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
와이엔텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유비케어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
인포바인,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
젝시믹스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
진흥기업,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코오롱우,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
큐캐피탈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
토모큐브,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
티에프이,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
토니모리,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
특수건설,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
티플랙스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한국석유,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한국콜마,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한일화학,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한창제지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대해상,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
호텔신라,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
홈캐스트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
흥구석유,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
흥국화재,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
흥아해운,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
가비아,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
네이블,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
넥센우,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
넷마블,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
넥써쓰,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
디어유,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
마니커,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
빙그레,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
손오공,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아난티,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아스타,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아스트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
와이솔,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
이노션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
인바디,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
파워넷,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
파세코,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
휴니드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
휴스틸,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
휴맥스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
경농,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동양,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
딜리,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
배럴,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
벽산,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
바텍,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
서한,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
선광,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
솔본,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
우성,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유신,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
제닉,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
하림,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
DN오토모티브,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
KCC글라스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
KCC건설,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
KCTC,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
LK삼양,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
LX세미콘,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
NE능률,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
NEW,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
PI첨단소재,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
SGC E&C,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
SHD,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
TP,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
YW,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
