ticker,strategy,score,stage,themes,priority
피엔티,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
JW중외제약,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
KX하이텍,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
NHN KCP,Super Trend (Bull Quiet),67,Super Trend,[],HIGH
에스에이엠티,Super Trend (Bull Quiet),66,Super Trend,[],HIGH
성도이엔지,Super Trend (Bull Quiet),66,Super Trend,[],HIGH
주성엔지니어링,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
이오테크닉스,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
이지바이오,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
코오롱인더,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
한화리츠,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
제이티,Super Trend (Bull Quiet),65,Super Trend,[],HIGH
엘앤케이바이오,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
원바이오젠,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
유진기업,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
INVENI,Super Trend (Bull Quiet),64,Super Trend,[],HIGH
롯데쇼핑,Super Trend (Bull Quiet),63,Super Trend,[],HIGH
우리로,Super Trend (Bull Quiet),63,Super Trend,[],HIGH
DB,Super Trend (Bull Quiet),63,Super Trend,[],HIGH
맵스리얼티1,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
아이쓰리시스템,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
신흥에스이씨,Super Trend (Bull Quiet),62,Super Trend,"['전기차 화재 방지(배터리 열폭주 등)', '2차전지', '2차전지(소재/부품)', '전기차']",HIGH
삼아알미늄,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
대림제지,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
디바이스,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
머큐리,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
케이씨,Super Trend (Bull Quiet),62,Super Trend,[],HIGH
셀트리온제약,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
코아시아씨엠,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
유니테크노,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
이지홀딩스,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
드림텍,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
DB증권,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
DRB동일,Super Trend (Bull Quiet),61,Super Trend,[],HIGH
아모레퍼시픽우,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
헥토이노베이션,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
해성디에스,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
네오위즈,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
한세실업,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
한컴위드,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
예스티,Super Trend (Bull Quiet),60,Super Trend,[],HIGH
유화증권,Burgeoning (Transition),69,Burgeoning,[],MEDIUM
인피니트헬스케어,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
지란지교시큐리티,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
티엔엔터테인먼트,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
메리츠금융지주,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
아이티엠반도체,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
인카금융서비스,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
한스바이오메드,Early Breakout (Ranging),65,Early Breakout,[],MEDIUM
신한알파리츠,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
윤성에프앤씨,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
진원생명과학,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
티케이케미칼,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
한국자산신탁,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
듀켐바이오,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
레드캡투어,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
메디포스트,Early Breakout (Ranging),65,Early Breakout,[],MEDIUM
에코앤드림,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
와이즈버즈,Early Breakout (Ranging),65,Early Breakout,[],MEDIUM
우신시스템,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
레이저쎌,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
삼정펄프,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
성신양회,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
이화공영,Early Breakout (Ranging),65,Early Breakout,[],MEDIUM
코오롱우,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
태광산업,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
태양금속,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
삼천리,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
옵티팜,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
코오롱,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
펩트론,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
대웅,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
영풍,Burgeoning (Transition),65,Burgeoning,"['비철금속', '아이폰']",MEDIUM
유신,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
DL,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
F&F,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
GS리테일,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
HDC,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
HK이노엔,Burgeoning (Transition),65,Burgeoning,[],MEDIUM
한섬,Early Breakout (Ranging),60,Early Breakout,[],MEDIUM
인터플렉스,Early Breakout (Ranging),59,Early Breakout,[],MEDIUM
메드팩토,Early Breakout (Ranging),59,Early Breakout,[],MEDIUM
마크로젠,Early Breakout (Ranging),58,Early Breakout,[],MEDIUM
잉크테크,Early Breakout (Ranging),56,Early Breakout,[],MEDIUM
하나금융지주,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM
기업은행,Healthy Correction (Bull Quiet),55,Healthy Correction,[],MEDIUM
BNK금융지주,Healthy Correction (Bull Quiet),54,Healthy Correction,[],MEDIUM
제주은행,Healthy Correction (Bull Quiet),54,Healthy Correction,[],MEDIUM
JB금융지주,Burgeoning (Ranging),53,Burgeoning,[],MEDIUM
다올투자증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM
유진투자증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM
한화투자증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM
유안타증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM
대신증권,Healthy Correction (Bull Quiet),49,Healthy Correction,[],MEDIUM
카페24,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대ADM,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
AP시스템,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
CJ대한통운,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
CJ우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
CJ ENM,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코람코라이프인프라리츠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
이엔에프테크놀로지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코리아에셋투자증권,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
갤럭시아머니트리,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
스톤브릿지벤처스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아이스크림미디어,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
씨앤씨인터내셔널,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
스틱인베스트먼트,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아이패밀리에스씨,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
신세계인터내셔날,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
에이티넘인베스트,Burgeoning (Ranging),45,Burgeoning,"['창투사', '두나무(Dunamu)', '가상화폐(비트코인 등)']",MEDIUM
엔지스테크널러지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
티이엠씨씨엔에스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대지에프홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
감성코퍼레이션,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
네오위즈홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
메가스터디교육,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
서울바이오시스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
성안머티리얼스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
솔브레인홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
에프엔에스테크,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
영원무역홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
우리손에프앤지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유비쿼스홀딩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
제이준코스메틱,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
콜마비앤에이치,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한화투자증권우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대엘리베이터,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
경동도시가스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
경동인베스트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
대주전자재료,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
덕산테코피아,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
롯데관광개발,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
롯데정밀화학,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
린드먼아시아,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
리가켐바이오,Burgeoning (Ranging),45,Burgeoning,"['면역항암제', '의료기기', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)', '슈퍼박테리아']",MEDIUM
미래에셋생명,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
신성델타테크,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아스테라시스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아모레퍼시픽,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아이에스티이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아세아시멘트,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아이티아이즈,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아이티센엔텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
일성아이에스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
종근당홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
카카오게임즈,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
코스모신소재,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
코오롱인더우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
파크시스템스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
하이드로리튬,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
헥토파이낸셜,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
고바이오랩,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
국영지앤엠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
기산텔레콤,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
까뮤이앤씨,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
나노신소재,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
네패스아크,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
디에스케이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
디지털대성,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
레이저옵텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
롯데웰푸드,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
롯데케미칼,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
미원홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
비트컴퓨터,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
상상인증권,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
서울반도체,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
소프트센우,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
신성에스티,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
아모그린텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아이비김영,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
애경케미칼,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
에이스침대,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엑스플러스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엠디바이스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엘오티베큠,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엠케이전자,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
일진다이아,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
제이엠아이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
진바이오텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
컴퍼니케이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코스텍시스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코스모화학,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
펌텍코리아,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
하이즈항공,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한솔홀딩스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한양디지텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
현대백화점,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
현대홈쇼핑,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
황금에스티,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
계룡건설,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
다원시스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
대성창투,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
대창단조,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
동국제약,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동방선기,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
동아지질,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
동인기연,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
동화기업,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
로보티즈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
롯데칠성,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
매일유업,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
메쎄이상,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
메디톡스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
메타랩스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
모두투어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
브리지텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
비아트론,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
사조산업,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼성제약,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼성카드,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
삼양통상,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼영무역,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼영전자,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
삼일제약,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
샘표식품,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
새로닉스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
서울가스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
서울옥션,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
성우전자,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
세원정공,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
신도리코,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
신라섬유,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
씨싸이트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아이센스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
알파녹스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
에이피알,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엑스큐어,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엘앤에프,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
엠플러스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
위메이드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유진테크,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
인터로조,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
젝시믹스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
조선선재,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
진시스템,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
케이씨텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
코나아이,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
크래프톤,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
티이엠씨,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
특수건설,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
필에너지,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
피델릭스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
한미약품,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한양증권,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
한화비전,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
호텔신라,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
화천기계,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
흥아해운,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
광전자,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
네패스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
넥써쓰,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
라온텍,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
링크드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
매커스,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
모헨즈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
미투온,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
바른손,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
뷰웍스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
비투엔,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
아바코,Burgeoning (Ranging),45,Burgeoning,[],MEDIUM
앤씨앤,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
에스원,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
엔텔스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
월덱스,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
위지트,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유니드,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
유니셈,Healthy Correction (Bull Quiet),45,Healthy Correction,[],MEDIUM
