theme,strategy,signal_date,total_return,holding_weeks,n_stocks,signal_still_valid_pct,signal_type,signal_strength,tier
GTX(수도권 광역급행철도),alternative,2025-05-04,4.532441991187192,10.931034482758621,29,0.0,leadership,1.5525,
GTX(수도권 광역급행철도),alternative,2025-05-04,4.532441991187192,10.931034482758621,29,0.0,leadership,1.035,
사물인터넷,alternative,2025-05-04,9.853522961646581,11.323529411764707,34,0.0,leadership,2.1350000000000002,
사물인터넷,alternative,2025-05-04,9.853522961646581,11.323529411764707,34,0.0,leadership,1.0675000000000001,
면세점,alternative,2025-05-04,10.827704796457363,11.375,8,0.0,cohesion,1.2704287154104486,
조선,alternative,2025-05-04,7.944226080251351,10.333333333333334,9,0.0,cohesion,2.4432916473299273,
전력설비,alternative,2025-05-04,9.885771319153573,10.771428571428572,35,0.0,leadership,3.0,
전력설비,alternative,2025-05-04,9.885771319153573,10.771428571428572,35,0.0,leadership,1.5,
전력설비,alternative,2025-05-04,9.885771319153573,10.771428571428572,35,0.0,leadership,1.0,
전기차,alternative,2025-05-04,4.530845628526303,11.591304347826087,115,0.0,leadership,2.0100000000000002,
전기차,alternative,2025-05-04,4.530845628526303,11.591304347826087,115,0.0,leadership,1.0050000000000001,
자동차 대표주,alternative,2025-05-04,6.522689242825804,10.777777777777779,9,0.0,cohesion,2.0866601844958836,
해운,alternative,2025-05-04,6.4603649328494654,10.333333333333334,6,0.0,cohesion,1.9898092505155531,
온디바이스 AI,alternative,2025-05-04,8.089082733940918,10.851851851851851,27,0.0,cohesion,3.0,
겨울,alternative,2025-05-04,6.562779467707633,11.363636363636363,22,0.0,cohesion,2.1407822782382238,
남-북-러 가스관사업,alternative,2025-05-04,4.044829395427718,10.944444444444445,18,0.0,cohesion,1.239759349255567,
증권,alternative,2025-05-04,17.771125173603952,9.615384615384615,26,0.0,leadership,1.175,
철강 주요종목,alternative,2025-05-04,7.801750390621179,11.545454545454545,11,0.0,cohesion,2.7592006142558527,
비료,alternative,2025-05-04,9.371555339399807,11.0,12,0.0,leadership,3.0,
비료,alternative,2025-05-04,9.371555339399807,11.0,12,0.0,leadership,1.6675,
비료,alternative,2025-05-04,9.371555339399807,11.0,12,0.0,leadership,1.1116666666666668,
갤럭시 부품주,alternative,2025-05-04,4.902979676882543,11.975609756097562,41,0.0,leadership,1.6649999999999998,
폴더블폰,alternative,2025-05-04,7.409853369210025,11.35483870967742,31,0.0,leadership,2.02,
폴더블폰,alternative,2025-05-04,7.409853369210025,11.35483870967742,31,0.0,leadership,1.01,
석유화학,alternative,2025-05-04,9.59535554162401,10.590909090909092,22,0.0,cohesion,2.873333811532092,
석유화학,alternative,2025-05-04,9.59535554162401,10.590909090909092,22,0.0,leadership,3.0,
석유화학,alternative,2025-05-04,9.59535554162401,10.590909090909092,22,0.0,leadership,1.6675,
석유화학,alternative,2025-05-04,9.59535554162401,10.590909090909092,22,0.0,leadership,1.1116666666666668,
블록체인,alternative,2025-05-04,13.775383149441323,10.692307692307692,26,0.0,leadership,1.6649999999999998,
2차전지,alternative,2025-05-04,3.5647378365678266,11.822784810126583,158,0.0,leadership,3.0,
2차전지,alternative,2025-05-04,3.5647378365678266,11.822784810126583,158,0.0,leadership,1.605,
2차전지,alternative,2025-05-04,3.5647378365678266,11.822784810126583,158,0.0,leadership,1.07,
2차전지,alternative,2025-05-04,3.5647378365678266,11.822784810126583,158,0.0,cohesion,1.170595940821287,
2차전지,alternative,2025-05-04,3.5647378365678266,11.822784810126583,158,0.0,leadership,3.0,
2차전지,alternative,2025-05-04,3.5647378365678266,11.822784810126583,158,0.0,leadership,1.605,
2차전지,alternative,2025-05-04,3.5647378365678266,11.822784810126583,158,0.0,leadership,1.07,
2차전지,alternative,2025-05-04,3.5647378365678266,11.822784810126583,158,0.0,cohesion,3.0,
2차전지,alternative,2025-05-04,3.5647378365678266,11.822784810126583,158,0.0,leadership,3.0,
2차전지,alternative,2025-05-04,3.5647378365678266,11.822784810126583,158,0.0,leadership,1.605,
2차전지,alternative,2025-05-04,3.5647378365678266,11.822784810126583,158,0.0,leadership,1.07,
IT 대표주,alternative,2025-05-04,9.2837460286205,11.2,10,0.0,cohesion,2.8611671885108536,
마이크로 LED,alternative,2025-05-04,6.558105923556096,11.916666666666666,12,0.0,cohesion,2.8555549528516306,
무선충전기술,alternative,2025-05-04,5.495196299434374,12.0,13,0.0,cohesion,2.820760645305468,
전기차,alternative,2025-05-04,4.530845628526303,11.591304347826087,115,0.0,leadership,2.0100000000000002,
전기차,alternative,2025-05-04,4.530845628526303,11.591304347826087,115,0.0,leadership,1.0050000000000001,
제습기,alternative,2025-05-04,5.343561087536316,12.0,9,0.0,cohesion,2.457980324996502,
OLED(유기 발광 다이오드),alternative,2025-05-04,3.44759535792696,11.534090909090908,88,0.0,leadership,1.5699999999999998,
공기청정기,alternative,2025-05-04,3.442261486024369,12.0,13,0.0,cohesion,1.2874654822141112,
전기차,alternative,2025-05-04,4.530845628526303,11.591304347826087,115,0.0,leadership,2.0100000000000002,
전기차,alternative,2025-05-04,4.530845628526303,11.591304347826087,115,0.0,leadership,1.0050000000000001,
네옴시티,alternative,2025-05-04,6.333829453646928,11.137931034482758,29,0.0,leadership,3.0,
네옴시티,alternative,2025-05-04,6.333829453646928,11.137931034482758,29,0.0,leadership,2.2375,
네옴시티,alternative,2025-05-04,6.333829453646928,11.137931034482758,29,0.0,leadership,1.4916666666666667,
스마트폰,alternative,2025-05-04,1.4359554651981346,11.942857142857143,70,0.0,tier,1.1107458405446367,2.0
여행,alternative,2025-05-04,4.196321019315839,11.444444444444445,9,0.0,cohesion,1.4532434662870022,
제대혈,alternative,2025-05-04,3.115017056913819,12.0,6,0.0,leadership,2.5,
제대혈,alternative,2025-05-04,3.115017056913819,12.0,6,0.0,leadership,1.25,
지역화폐,alternative,2025-05-04,13.753541101977646,6.0,5,0.0,cohesion,1.63540736201252,
태풍 및 장마,alternative,2025-05-04,9.934977438923015,11.0,11,0.0,leadership,1.6649999999999998,
남북경협,alternative,2025-05-04,7.828293466388634,10.785714285714286,28,0.0,leadership,3.0,
남북경협,alternative,2025-05-04,7.828293466388634,10.785714285714286,28,0.0,leadership,1.8175000000000001,
남북경협,alternative,2025-05-04,7.828293466388634,10.785714285714286,28,0.0,leadership,1.2116666666666667,
그래핀,alternative,2025-05-04,-0.6352331166158584,12.0,13,0.0,leadership,3.0,
그래핀,alternative,2025-05-04,-0.6352331166158584,12.0,13,0.0,leadership,1.6675,
그래핀,alternative,2025-05-04,-0.6352331166158584,12.0,13,0.0,leadership,1.1116666666666668,
핵융합에너지,alternative,2025-05-04,7.662533776719891,10.333333333333334,9,0.0,cohesion,2.7417422514724605,
육계,alternative,2025-05-04,1.0775624881973973,12.0,9,0.0,cohesion,1.6536109688317275,
LED,alternative,2025-05-04,1.2732971691685877,11.88888888888889,45,0.0,cohesion,2.264777523759815,
뉴로모픽 반도체,alternative,2025-05-04,6.416124084886604,11.142857142857142,7,0.0,cohesion,2.572549922302225,
원자력발전,alternative,2025-05-04,10.45184042104456,10.43859649122807,57,0.0,cohesion,2.8305571609641267,
화학섬유,alternative,2025-05-04,12.439246582716317,10.2,10,0.0,cohesion,1.6227005708847797,
자전거,alternative,2025-05-04,4.930615296616153,10.25,4,0.0,leadership,2.5,
자전거,alternative,2025-05-04,4.930615296616153,10.25,4,0.0,leadership,1.25,
자전거,alternative,2025-05-04,4.930615296616153,10.25,4,0.0,leadership,2.5,
자전거,alternative,2025-05-04,4.930615296616153,10.25,4,0.0,leadership,1.25,
